energy,liveness,tempo,speechiness,acousticness,instrumentalness,time_signature,danceability,key,duration_ms,loudness,valence,mode,type,uri
0.0588,0.12,105.916,0.0373,0.984,0.862,4,0.339,10,277148,-17.647,0.198,0,audio_features,spotify:track:5bVlEvO3SadcOyh6rnWW4P
0.341,0.111,85.231,0.046,0.145,0.836,3,0.0891,10,371747,-12.681,0.0334,0,audio_features,spotify:track:5DFUsGW4Cmltv8Spd0u1aV
0.0704,0.144,74.615,0.0546,0.986,0.000256,3,0.098,7,714947,-26.444,0.0349,0,audio_features,spotify:track:5iyV8MKXP8OTNmx7dB0Vx9
0.138,0.11,67.894,0.048,0.994,0.686,4,0.12,10,256573,-15.538,0.043,1,audio_features,spotify:track:4GnVpbnWjHFrpXjAcPHvqM
0.0978,0.0854,179.447,0.0371,0.976,0.893,3,0.156,5,703720,-16.326,0.0638,1,audio_features,spotify:track:7vJhOBgOkXyEJvw1vsU6HB
0.127,0.114,149.698,0.0394,0.903,0.901,4,0.177,8,485667,-19.167,0.0612,1,audio_features,spotify:track:6HknRM996YMa7VSBFYlnPJ
0.316,0.113,149.089,0.0429,0.927,0.779,4,0.367,9,273562,-14.49,0.242,0,audio_features,spotify:track:0mcgXc8P5GyGtP9aY7zir6
0.152,0.0807,132.413,0.0406,0.981,0.903,4,0.356,4,662600,-20.155,0.04,1,audio_features,spotify:track:1dFVnX4mJTnWubAPE8S3OR
0.0363,0.0882,84.467,0.0381,0.978,0.922,4,0.166,11,473787,-26.822,0.039,1,audio_features,spotify:track:76wXMaJVSr0nSsKsSdwAiu
0.0868,0.177,94.463,0.0387,0.891,0.904,3,0.144,8,482000,-23.338,0.0737,1,audio_features,spotify:track:7xGcLLeK1de0I71lH28DeM
0.0325,0.108,74.079,0.0457,0.992,0.879,3,0.244,8,237960,-23.379,0.0406,1,audio_features,spotify:track:5U7T2widXE5MqoQ6dmi3O9
0.0102,0.0817,81.324,0.0464,0.901,0.106,4,0.0754,4,462162,-35.69,0.0331,1,audio_features,spotify:track:5CfxpBCYwfB17MMgARumHl
0.162,0.0943,125.514,0.045,0.963,0.825,4,0.463,7,359667,-24.484,0.374,0,audio_features,spotify:track:7dchPojQcmY6eMBFJAo64i
0.162,0.111,73.407,0.036,0.897,0.691,4,0.156,2,309093,-17.101,0.077,0,audio_features,spotify:track:1n8NKQRg8LVHy7oUhUgbFF
0.182,0.224,70.831,0.0437,0.886,0.894,4,0.173,3,905667,-18.848,0.0781,1,audio_features,spotify:track:6mhQ7eOHaV0ur2ooKTavW1
0.00261,0.125,83.549,0.0419,0.89,0.763,4,0.154,1,775307,-36.267,0.0366,1,audio_features,spotify:track:3jLcwFns5S9OYQojN8XAkJ
0.0648,0.258,95.286,0.0426,0.935,0.0272,3,0.24,4,423107,-25.208,0.0771,0,audio_features,spotify:track:58Q96yWnuBqlKEGd2vGyAg
0.0567,0.104,82.744,0.0398,0.96,0.81,4,0.099,1,170400,-20.712,0.0456,1,audio_features,spotify:track:3Ii2KG3YLrC0KNbuJKAFj2
0.124,0.111,77.903,0.0434,0.978,0.865,4,0.186,1,183267,-15.271,0.248,1,audio_features,spotify:track:6vS8JCT9WqTFeAuu8smjRF
0.0487,0.0944,128.859,0.0383,0.985,0.918,1,0.411,10,248933,-25.68,0.101,1,audio_features,spotify:track:2TB6PQkgnw9rrFRK4VOOrC
0.0974,0.087,170.379,0.042,0.864,0.632,5,0.169,3,473893,-21.414,0.0524,1,audio_features,spotify:track:3uLsZpdHrJsR9AjrrxMI66
0.133,0.135,122.239,0.0437,0.963,0.659,4,0.231,2,942000,-20.274,0.0564,1,audio_features,spotify:track:0neipEnwEzyd66aUqUsg5P
0.046,0.277,127.653,0.0407,0.901,0.118,4,0.359,6,152160,-18.725,0.263,0,audio_features,spotify:track:5d6FOGCa0EDqCJSpccEh8s
0.284,0.57,133.603,0.0393,0.856,0.782,4,0.206,5,1141000,-16.033,0.0872,1,audio_features,spotify:track:4Fp4jZBAglz4C6BcnPqIi6
0.0249,0.0831,79.369,0.0463,0.513,0.805,3,0.093,4,302987,-20.74,0.0365,0,audio_features,spotify:track:4EcOBeGY1r0j26Z8FJ1nVZ
0.0842,0.262,0.0,0.0,0.755,0.889,0,0.0,9,432533,-19.397,0.0,1,audio_features,spotify:track:3sAYxq1986j3ydqLv6jwUJ
0.151,0.273,99.212,0.042,0.917,0.122,4,0.278,4,730667,-19.607,0.167,0,audio_features,spotify:track:2mPd1593fOWtbSGqA0VVcS
0.0433,0.085,88.452,0.0416,0.99,0.903,4,0.366,4,204007,-30.56,0.356,1,audio_features,spotify:track:7FTzC8srNaQ0fTNOCyPeib
0.319,0.0765,99.419,0.0392,0.829,0.0,4,0.441,3,453507,-13.99,0.671,1,audio_features,spotify:track:3nxaPqAOxUxkLhIhbvmv4t
0.0592,0.0823,123.789,0.057,0.978,0.0,4,0.364,2,275467,-21.757,0.185,1,audio_features,spotify:track:3pzBD8BVdrv7VJ7glRYshl
